s,vout
0.0005440862576735895,-0.3367631613673854
0.0005465862576735896,-0.33509339452194997
0.0005490862576735896,-0.3333938376047564
0.0005515862576735896,-0.33166464861188416
0.0005540862576735896,-0.32990597392407456
0.0005565862576735896,-0.3281179770933587
0.0005590862576735896,-0.3263008095435014
0.0005615862576735896,-0.324454640085319
0.0005640862576735896,-0.32257962535712864
0.0005665862576735896,-0.320675939157769
0.0005690862576735896,-0.31874374348004714
0.0005715862576735896,-0.3167832168691718
0.0005740862576735896,-0.31479452677875724
0.0005765862576735896,-0.3127778562893024
0.0005790862576735896,-0.3107333783870834
0.0005815862576735896,-0.3086612805077216
0.0005840862576735897,-0.3065617412077668
0.0005865862576735897,-0.3044349521280489
0.0005890862576735897,-0.30228109739990866
0.0005915862576735897,-0.30010037274821644
0.0005940862576735897,-0.29789296785244757
0.0005965862576735897,-0.29565908242688693
0.0005990862576735897,-0.29339891164385695
0.0006015862576735897,-0.2911126591362244
0.0006040862576735897,-0.28880052548825563
0.0006065862576735897,-0.286462718201215
0.0006090862576735897,-0.28409944316812913
0.0006115862576735897,-0.2817109117257294
0.0006140862576735897,-0.2792973349538652
0.0006165862576735897,-0.2768589280055373
0.0006190862576735897,-0.2743959070103098
0.0006215862576735897,-0.27190849092847347
0.0006240862576735898,-0.2693969007905595
0.0006265862576735898,-0.2668613593619697
0.0006290862576735898,-0.2643020924172046
0.0006315862576735898,-0.26171932652817004
0.0006340862576735898,-0.2591132920512459
0.0006365862576735898,-0.2564842193668444
0.0006390862576735898,-0.2538323432489129
0.0006415862576735898,-0.25115789788632964
0.0006440862576735898,-0.2484611223066109
0.0006465862576735898,-0.24574225450272408
0.0006490862576735898,-0.24300153759423535
0.0006515862576735898,-0.2402392133675684
0.0006540862576735898,-0.23745552887708726
0.0006565862576735898,-0.2346507296842539
0.0006590862576735898,-0.23182506662663768
0.0006615862576735899,-0.22897878901339117
0.0006640862576735899,-0.2261121513203834
0.0006665862576735899,-0.2232254065673974
0.0006690862576735899,-0.22031881273104303
0.0006715862576735899,-0.21739262649453875
0.0006740862576735899,-0.21444710920535245
0.0006765862576735899,-0.2114825211526907
0.0006790862576735899,-0.20849912693270883
0.0006815862576735899,-0.20549719037307085
0.0006840862576735899,-0.20247697920392901
0.0006865862576735899,-0.1994387607142047
0.0006890862576735899,-0.1963828056603852
0.0006915862576735899,-0.1933093847063887
0.0006940862576735899,-0.19021877153378153
0.0006965862576735899,-0.1871112400869247
0.00069908625767359,-0.1839870668768448
0.00070158625767359,-0.18084652902638854
0.00070408625767359,-0.17768990578520097
0.00070658625767359,-0.17451747734621567
0.00070908625767359,-0.1713295256107145
0.00071158625767359,-0.16812633372787997
0.00071408625767359,-0.16490818616656683
0.00071658625767359,-0.16167536891394432
0.00071908625767359,-0.15842816892436076
0.00072158625767359,-0.15516687490127234
0.00072408625767359,-0.1518917762035309
0.00072658625767359,-0.14860316412668415
0.00072908625767359,-0.14530133035334925
0.00073158625767359,-0.14198656864534845
0.00073408625767359,-0.13865917292781704
0.00073658625767359,-0.1353194393022032
0.0007390862576735901,-0.13196766385373354
0.0007415862576735901,-0.12860414489669836
0.0007440862576735901,-0.12522918059223864
0.0007465862576735901,-0.12184307134115976
0.0007490862576735901,-0.11844611729412574
0.0007515862576735901,-0.11503862081307292
0.0007540862576735901,-0.11162088394922323
0.0007565862576735901,-0.10819321090158732
0.0007590862576735901,-0.10475590553015071
0.0007615862576735901,-0.10130927374854698
0.0007640862576735901,-0.09785362113074904
